old_name,scene,frame,new_name,description,category,status
sub_46D68,Epsilon1 intro (Stage 17),36180,,,Boss,analyzed
sub_46F62,Epsilon1 intro (Stage 17),36180,,,Boss,analyzed
sub_46F80,Epsilon1 intro (Stage 17),36180,,,Boss,analyzed
sub_46FE0,Epsilon1 intro (Stage 17),36180,,,Boss,analyzed
sub_47068,Epsilon1 intro (Stage 17),36180,,,Boss,analyzed
sub_472C0,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_472D8,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_472E4,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_472F6,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_4734A,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_47374,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_47382,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_4739E,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_473C8,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_47440,Epsilon1 intro (Stage 17),36180,,,Projectile,analyzed
sub_47B8E,Epsilon1 intro (Stage 17),36180,,,Boss,analyzed
sub_47BA2,Epsilon1 intro (Stage 17),36180,,,Boss,analyzed
sub_47BD4,Epsilon1 intro (Stage 17),36180,,,Boss,analyzed
sub_470BC,Epsilon1 intro (Stage 17),36540,,,Boss,analyzed
sub_47BEA,Epsilon1 intro (Stage 17),36540,,,Boss,analyzed
sub_E1D6,Epsilon1 boss,36900,,,Stage,analyzed
sub_E1E8,Epsilon1 boss,36900,,,Stage,analyzed
sub_47C0E,Epsilon1 boss,36900,,,Boss,analyzed
sub_45AD0,Epsilon1 boss,37080,,,Boss,analyzed
sub_45CE4,Epsilon1 boss,37080,,,Boss,analyzed
sub_45D70,Epsilon1 boss,37080,,,Boss,analyzed
sub_45D8E,Epsilon1 boss,37080,,,Boss,analyzed
sub_45D9A,Epsilon1 boss,37080,,,Boss,analyzed
sub_46016,Epsilon1 boss,37080,,,Boss,analyzed
sub_46032,Epsilon1 boss,37080,,,Boss,analyzed
sub_461A6,Epsilon1 boss,37080,,,Boss,analyzed
sub_461BC,Epsilon1 boss,37080,,,Boss,analyzed
sub_4607E,Epsilon1 boss,37260,,,Graphics,analyzed
sub_460AA,Epsilon1 boss,37260,,,Graphics,analyzed
sub_460D6,Epsilon1 boss,37260,,,Graphics,analyzed
sub_46102,Epsilon1 boss,37260,,,Graphics,analyzed
sub_46218,Epsilon1 boss,37260,,,Boss,analyzed
sub_4624A,Epsilon1 boss,37260,,,Boss,analyzed
sub_46B64,Epsilon1 boss,37260,,,Boss,analyzed
sub_46BF2,Epsilon1 boss,37260,,,Boss,analyzed
sub_46C08,Epsilon1 boss,37260,,,Boss,analyzed
sub_46C1A,Epsilon1 boss,37260,,,Boss,analyzed
sub_46C2C,Epsilon1 boss,37260,,,Boss,analyzed
sub_46C5C,Epsilon1 boss,37260,,,Boss,analyzed
sub_46C8E,Epsilon1 boss,37260,,,Boss,analyzed
sub_46CA6,Epsilon1 boss,37260,,,Boss,analyzed
sub_46CB8,Epsilon1 boss,37260,,,Boss,analyzed
sub_47906,Epsilon1 boss,37260,,,Boss,analyzed
sub_47A0E,Epsilon1 boss,37260,,,Boss,analyzed
sub_47B08,Epsilon1 boss,37260,,,Boss,analyzed
sub_46264,Epsilon1 boss,37440,,,Boss,analyzed
sub_4627A,Epsilon1 boss,37440,,,Boss,analyzed
sub_4640A,Epsilon1 boss,37440,,,Boss,analyzed
sub_4641A,Epsilon1 boss,37440,,,Boss,analyzed
sub_46432,Epsilon1 boss,37440,,,Boss,analyzed
sub_4645A,Epsilon1 boss,37440,,,Boss,analyzed
sub_4647E,Epsilon1 boss,37440,,,Boss,analyzed
sub_46496,Epsilon1 boss,37440,,,Boss,analyzed
sub_46674,Epsilon1 boss,37440,,,Boss,analyzed
sub_46B8A,Epsilon1 boss,37440,,,Boss,analyzed
sub_477F8,Epsilon1 boss,37440,,,Boss,analyzed
sub_47832,Epsilon1 boss,37440,,,Boss,analyzed
sub_478C2,Epsilon1 boss,37440,,,Boss,analyzed
sub_46094,Epsilon1 boss,37620,,,Boss,analyzed
sub_460C0,Epsilon1 boss,37620,,,Boss,analyzed
sub_464AE,Epsilon1 boss,37620,,,Projectile,analyzed
sub_464BE,Epsilon1 boss,37620,,,Projectile,analyzed
sub_464D6,Epsilon1 boss,37620,,,Projectile,analyzed
sub_464FE,Epsilon1 boss,37620,,,Projectile,analyzed
sub_4652E,Epsilon1 boss,37620,,,Projectile,analyzed
sub_46560,Epsilon1 boss,37800,,,Projectile,analyzed
sub_46590,Epsilon1 boss,37800,,,Projectile,analyzed
sub_465E0,Epsilon1 boss,37800,,,Projectile,analyzed
sub_4662E,Epsilon1 boss,37800,,,Projectile,analyzed
sub_46692,Epsilon1 boss,37800,,,Projectile,analyzed
sub_4669C,Epsilon1 boss,37800,,,Projectile,analyzed
sub_46710,Epsilon1 boss,37800,,,Projectile,analyzed
sub_4673E,Epsilon1 boss,37800,,,Projectile,analyzed
sub_4676C,Epsilon1 boss,37800,,,Projectile,analyzed
sub_4679C,Epsilon1 boss,37800,,,Projectile,analyzed
sub_470C2,Epsilon1 boss,37800,,,Projectile,analyzed
sub_4724E,Epsilon1 boss,37800,,,Projectile,analyzed
sub_47486,Epsilon1 boss,37800,,,Projectile,analyzed
sub_47508,Epsilon1 boss,37800,,,Projectile,analyzed
sub_47532,Epsilon1 boss,37800,,,Projectile,analyzed
sub_475C4,Epsilon1 boss,37800,,,Projectile,analyzed
sub_475FA,Epsilon1 boss,37800,,,Projectile,analyzed
sub_4765A,Epsilon1 boss,37800,,,Projectile,analyzed
sub_4766C,Epsilon1 boss,37800,,,Projectile,analyzed
sub_476F4,Epsilon1 boss,37800,,,Projectile,analyzed
sub_477D8,Epsilon1 boss,38160,,,Boss,analyzed
sub_2A70A,Epsilon1 boss,38340,,,Boss,analyzed
sub_463D2,Epsilon1 boss,38340,,,Boss,analyzed
sub_468A0,Epsilon1 boss,38340,,,Boss,analyzed
sub_468BE,Epsilon1 boss,38340,,,Boss,analyzed
sub_46912,Epsilon1 boss,38340,,,Boss,analyzed
sub_46986,Epsilon1 boss,38340,,,Boss,analyzed
sub_469B0,Epsilon1 boss,38340,,,Boss,analyzed
sub_469D6,Epsilon1 boss,38340,,,Boss,analyzed
sub_46A36,Epsilon1 boss,38340,,,Boss,analyzed
sub_46CCC,Epsilon1 boss,38340,,,Boss,analyzed
sub_46CF0,Epsilon1 boss,38340,,,Boss,analyzed
sub_46D04,Epsilon1 boss,38340,,,Boss,analyzed
sub_46D5C,Epsilon1 boss,38340,,,Boss,analyzed
sub_47146,Epsilon1 boss,38340,,,Projectile,analyzed
sub_4765C,Epsilon1 boss,38340,,,Effect,analyzed
sub_47700,Epsilon1 boss,38340,,,Effect,analyzed
sub_47754,Epsilon1 boss,38340,,,Effect,analyzed
sub_4779E,Epsilon1 boss,38340,,,Effect,analyzed
sub_46A54,Epsilon1 boss,38520,,,Boss,analyzed
sub_46A80,Epsilon1 boss,38520,,,Boss,analyzed
sub_46A92,Epsilon1 boss,38700,,,Boss,analyzed
sub_46ABC,Epsilon1 boss,38700,,,Boss,analyzed
sub_46AD8,Epsilon1 boss,38700,,,Boss,analyzed
sub_46AF2,Epsilon1 boss,38700,,,Boss,analyzed
sub_460EC,Epsilon1 boss,38880,,,Boss,analyzed
sub_46118,Epsilon1 boss,38880,,,Boss,analyzed
sub_46B12,Epsilon1 boss,38880,,,Boss,analyzed
sub_46B1E,Epsilon1 boss,38880,,,Boss,analyzed
sub_46B2A,Epsilon1 boss,38880,,,Boss,analyzed
sub_46B3C,Epsilon1 boss,38880,,,Boss,analyzed
sub_E256,Planet cutscene,39420,,,Cutscene,analyzed
sub_46B5A,Planet cutscene,39420,,,Cutscene,analyzed
sub_769A,Planet cutscene,40320,,,Cutscene,analyzed
sub_77BA,Planet cutscene,40320,,,Cutscene,analyzed
sub_81C8,Planet cutscene,40320,,,Cutscene,analyzed
sub_81DE,Planet cutscene,40320,,,Cutscene,analyzed
sub_81EC,Planet cutscene,40320,,,Cutscene,analyzed
sub_8206,Planet cutscene,40320,,,Cutscene,analyzed
sub_816E,Planet cutscene,40500,,,Cutscene,analyzed
sub_8182,Planet cutscene,40680,,,Cutscene,analyzed
sub_83A4,Stage 18,41220,,,Stage,analyzed
sub_E42C,Stage 18,41220,,,Stage,analyzed
sub_E4DE,Stage 18,41220,,,Stage,analyzed
sub_E67A,Stage 18,41220,,,Stage,analyzed
sub_10026,Stage 18,41220,,,Graphics,analyzed
sub_11AF4,Stage 18,41220,,,Graphics,analyzed
sub_120CC,Stage 18,41220,,,Graphics,analyzed
sub_124AA,Stage 18,41220,,,Graphics,analyzed
sub_2FED4,Stage 18,41220,,,Enemy,analyzed
sub_2FF1C,Stage 18,41220,,,Enemy,analyzed
sub_2FFE0,Stage 18,41220,,,Enemy,analyzed
sub_2FFE4,Stage 18,41220,,,Enemy,analyzed
sub_3015C,Stage 18,41220,,,Enemy,analyzed
sub_30230,Stage 18,41220,,,Enemy,analyzed
sub_30288,Stage 18,41220,,,Enemy,analyzed
sub_303F0,Stage 18,41220,,,Enemy,analyzed
sub_30402,Stage 18,41220,,,Enemy,analyzed
sub_30438,Stage 18,41220,,,Enemy,analyzed
sub_3048C,Stage 18,41220,,,Enemy,analyzed
sub_30492,Stage 18,41220,,,Projectile,analyzed
sub_304A4,Stage 18,41220,,,Projectile,analyzed
sub_304A8,Stage 18,41220,,,Projectile,analyzed
sub_304B0,Stage 18,41220,,,Projectile,analyzed
sub_10894,Stage 18,41400,,,Camera,analyzed
sub_E4FC,Stage 18,41580,,,Stage,analyzed
sub_2D4B2,Stage 18,41580,,,Enemy,analyzed
sub_E512,Destroyer-MK2 boss,41760,,,Stage,analyzed
sub_10044,Destroyer-MK2 boss,41760,,,Graphics,analyzed
sub_1A39C,Destroyer-MK2 boss,41760,,,Graphics,analyzed
sub_2FDAA,Destroyer-MK2 boss,41760,,,Boss,analyzed
sub_14CD6,Destroyer-MK2 boss,41940,,,Boss,analyzed
sub_14DD6,Destroyer-MK2 boss,41940,,,Boss,analyzed
sub_14DF0,Destroyer-MK2 boss,41940,,,Boss,analyzed
sub_14E04,Destroyer-MK2 boss,41940,,,Boss,analyzed
sub_4BD52,Destroyer-MK2 boss,41940,,,Boss,analyzed
sub_4BDFE,Destroyer-MK2 boss,41940,,,Boss,analyzed
sub_4A84E,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4A938,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4AB38,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4AB44,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4AB70,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4AB90,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4ABC6,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4ABFC,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4ACEA,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4ADE0,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4BBF0,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4BC44,Destroyer-MK2 boss,42120,,,Boss,analyzed
sub_4AC12,Destroyer-MK2 boss,42300,,,Boss,analyzed
sub_4AC7C,Destroyer-MK2 boss,42300,,,Boss,analyzed
sub_E54E,Destroyer-MK2 boss,42480,,,Boss,analyzed
sub_4AC30,Destroyer-MK2 boss,42480,,,Projectile,analyzed
sub_4AC5A,Destroyer-MK2 boss,42480,,,Projectile,analyzed
sub_4ACAC,Destroyer-MK2 boss,42480,,,Projectile,analyzed
sub_4AD4C,Destroyer-MK2 boss,42480,,,Boss,analyzed
sub_4AD9E,Destroyer-MK2 boss,42480,,,Boss,analyzed
sub_4AE0C,Destroyer-MK2 boss,42480,,,Boss,analyzed
sub_4AE42,Destroyer-MK2 boss,42480,,,Boss,analyzed
sub_4AE68,Destroyer-MK2 boss,42480,,,Boss,analyzed
sub_4AEAC,Destroyer-MK2 boss,42480,,,Boss,analyzed
sub_2B49E,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4AEDE,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4AEFA,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4AF14,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4AF4A,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4AF5A,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4AFE2,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4B046,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4B108,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4B118,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4B150,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4B470,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4B73C,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4B74E,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4B760,Destroyer-MK2 boss,42660,,,Boss,analyzed
sub_4B0E6,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4B0F8,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4B2E2,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4B2F2,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4B3FC,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4B400,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4B7A0,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4BA50,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4BA66,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4BB2A,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4BB3E,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4BB56,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4BB72,Destroyer-MK2 boss,42840,,,Boss,analyzed
sub_4B304,Destroyer-MK2 boss,43020,,,Effect,analyzed
sub_4B336,Destroyer-MK2 boss,43020,,,Effect,analyzed
sub_4BB0C,Destroyer-MK2 boss,43020,,,Effect,analyzed
sub_4BB1E,Destroyer-MK2 boss,43020,,,Effect,analyzed
sub_4BB88,Destroyer-MK2 boss,43020,,,Effect,analyzed
sub_4BE16,Destroyer-MK2 boss,43020,,,Projectile,analyzed
sub_4B348,Destroyer-MK2 boss,43200,,,Boss,analyzed
sub_4B378,Destroyer-MK2 boss,43200,,,Boss,analyzed
sub_4B394,Destroyer-MK2 boss,43200,,,Boss,analyzed
sub_4B3B6,Destroyer-MK2 boss,43200,,,Boss,analyzed
sub_4B3D0,Destroyer-MK2 boss,43200,,,Boss,analyzed
sub_4B3EC,Destroyer-MK2 boss,43200,,,Boss,analyzed
sub_E562,Stage 19,43380,,,Stage,analyzed
sub_E570,Stage 19,43560,,,Stage,analyzed
sub_E5B6,Stage 19,43560,,,Stage,analyzed
sub_120F0,Stage 19,43560,,,Graphics,analyzed
sub_E5D0,Jampan boss,43740,,,Stage,analyzed
sub_E5EA,Jampan boss,43740,,,Stage,analyzed
sub_E602,Jampan boss,43740,,,Stage,analyzed
sub_4912E,Jampan boss,43920,,,Boss,analyzed
sub_49138,Jampan boss,43920,,,Boss,analyzed
sub_49240,Jampan boss,43920,,,Boss,analyzed
sub_49258,Jampan boss,43920,,,Boss,analyzed
sub_49440,Jampan boss,43920,,,Boss,analyzed
sub_4953E,Jampan boss,43920,,,Boss,analyzed
sub_49570,Jampan boss,43920,,,Boss,analyzed
sub_495C6,Jampan boss,43920,,,Boss,analyzed
sub_4A368,Jampan boss,43920,,,Boss,analyzed
sub_4A3B8,Jampan boss,43920,,,Boss,analyzed
sub_4A3CA,Jampan boss,43920,,,Boss,analyzed
sub_4A3D8,Jampan boss,43920,,,Boss,analyzed
sub_4A6E0,Jampan boss,43920,,,Boss,analyzed
sub_4A6FA,Jampan boss,43920,,,Boss,analyzed
sub_4A78A,Jampan boss,43920,,,Boss,analyzed
sub_49610,Jampan boss,44100,,,Boss,analyzed
sub_4964A,Jampan boss,44100,,,Boss,analyzed
sub_4A0F8,Jampan boss,44100,,,Boss,analyzed
sub_4A432,Jampan boss,44100,,,Boss,analyzed
sub_4A464,Jampan boss,44100,,,Boss,analyzed
sub_4A478,Jampan boss,44100,,,Boss,analyzed
sub_4A48A,Jampan boss,44100,,,Boss,analyzed
sub_4A4A2,Jampan boss,44100,,,Boss,analyzed
sub_4A50C,Jampan boss,44100,,,Boss,analyzed
sub_49666,Jampan boss,44280,,,Projectile,analyzed
sub_496AA,Jampan boss,44280,,,Projectile,analyzed
sub_496CE,Jampan boss,44280,,,Projectile,analyzed
sub_496EE,Jampan boss,44280,,,Enemy,analyzed
sub_4A07E,Jampan boss,44280,,,Boss,analyzed
sub_4A08A,Jampan boss,44280,,,Boss,analyzed
sub_4A0C6,Jampan boss,44280,,,Boss,analyzed
sub_4A300,Jampan boss,44280,,,Boss,analyzed
sub_4A316,Jampan boss,44280,,,Boss,analyzed
sub_4A328,Jampan boss,44280,,,Boss,analyzed
sub_4A340,Jampan boss,44280,,,Boss,analyzed
sub_4A40C,Jampan boss,44280,,,Boss,analyzed
sub_4A53A,Jampan boss,44280,,,Boss,analyzed
sub_4A54E,Jampan boss,44280,,,Boss,analyzed
sub_4A56C,Jampan boss,44280,,,Boss,analyzed
sub_4A57E,Jampan boss,44280,,,Boss,analyzed
sub_E636,Jampan boss,44460,,,Stage,analyzed
sub_49930,Jampan boss,44460,,,Boss,analyzed
sub_49950,Jampan boss,44460,,,Boss,analyzed
sub_49992,Jampan boss,44460,,,Boss,analyzed
sub_4A5F0,Jampan boss,44460,,,Boss,analyzed
sub_49DB2,Jampan boss,44640,,,Boss,analyzed
sub_49E26,Jampan boss,44640,,,Boss,analyzed
sub_49E64,Jampan boss,44640,,,Boss,analyzed
sub_4A160,Jampan boss,44640,,,Boss,analyzed
sub_49E9A,Jampan boss,44820,,,Boss,analyzed
sub_49EB2,Jampan boss,44820,,,Boss,analyzed
sub_49ED2,Jampan boss,44820,,,Boss,analyzed
sub_49EEC,Jampan boss,44820,,,Boss,analyzed
sub_49F0E,Jampan boss,44820,,,Boss,analyzed
sub_4A034,Jampan boss,44820,,,Boss,analyzed
sub_4A044,Jampan boss,44820,,,Boss,analyzed
sub_4A078,Jampan boss,44820,,,Boss,analyzed
sub_49F22,Jampan boss,45000,,,Boss,analyzed
sub_49F40,Jampan boss,45000,,,Boss,analyzed
sub_4A018,Jampan boss,45000,,,Boss,analyzed
sub_49F88,Jampan boss,45180,,,Boss,analyzed
sub_49FEE,Jampan boss,45180,,,Boss,analyzed
sub_4A65E,Jampan boss,45180,,,Boss,analyzed
sub_E644,Jampan boss,45360,,,Stage,analyzed
sub_E656,Jampan boss,45360,,,Stage,analyzed
sub_19AB4,Jampan boss,45360,,,Cutscene,analyzed
sub_4A026,Jampan boss,45360,,,Boss,analyzed
sub_E7D8,7 forces intro (Stage 20),45540,,,Stage,analyzed
sub_E830,7 forces intro (Stage 20),45540,,,Stage,analyzed
sub_EFE8,7 forces intro (Stage 20),45540,,,Graphics,analyzed
sub_11B9C,7 forces intro (Stage 20),45540,,,Graphics,analyzed
sub_12112,7 forces intro (Stage 20),45540,,,Graphics,analyzed
sub_19D6C,7 forces intro (Stage 20),45540,,,Cutscene,analyzed
sub_54B84,7 forces intro (Stage 20),45540,,,Entity,analyzed
sub_54BD8,7 forces intro (Stage 20),45540,,,Entity,analyzed
sub_54C3C,7 forces intro (Stage 20),45540,,,Entity,analyzed
sub_54C7E,7 forces intro (Stage 20),45540,,,Entity,analyzed
sub_54F24,7 forces intro (Stage 20),45540,,,Entity,analyzed
sub_54F48,7 forces intro (Stage 20),45720,,,Entity,analyzed
sub_54F6C,Valkirie force,45900,,,Entity,analyzed
sub_54F7E,Valkirie force,45900,,,Entity,analyzed
sub_54F9E,Valkirie force,45900,,,Boss,analyzed
sub_54FE4,Valkirie force,45900,,,Boss,analyzed
sub_55460,Valkirie force,45900,,,Boss,analyzed
sub_5575E,Valkirie force,45900,,,Boss,analyzed
sub_557E0,Valkirie force,45900,,,Boss,analyzed
sub_5604C,Valkirie force,45900,,,Boss,analyzed
sub_345B2,Valkirie force,46080,,,Boss,analyzed
sub_558B4,Valkirie force,46080,,,Boss,analyzed
sub_5590A,Valkirie force,46080,,,Boss,analyzed
sub_5605C,Valkirie force,46080,,,Boss,analyzed
sub_56190,Valkirie force,46080,,,Boss,analyzed
sub_561CA,Valkirie force,46080,,,Boss,analyzed
sub_56224,Valkirie force,46080,,,Boss,analyzed
sub_566B6,Valkirie force,46080,,,Boss,analyzed
sub_5671A,Valkirie force,46080,,,Boss,analyzed
sub_56924,Valkirie force,46080,,,Boss,analyzed
sub_5594E,Valkirie force,46260,,,Boss,analyzed
sub_55ED0,Valkirie force,46260,,,Boss,analyzed
sub_55EF0,Valkirie force,46260,,,Boss,analyzed
sub_55FE6,Valkirie force,46260,,,Boss,analyzed
sub_55FF2,Valkirie force,46260,,,Boss,analyzed
sub_55F34,Valkirie force,46440,,,Boss,analyzed
sub_55F96,Valkirie force,46440,,,Boss,analyzed
sub_2A092,Valkirie force,46620,,,Projectile,analyzed
sub_55C8C,Valkirie force,46620,,,Projectile,analyzed
sub_55CD6,Valkirie force,46620,,,Boss,analyzed
sub_55D74,Valkirie force,46620,,,Boss,analyzed
sub_55DD0,Valkirie force,46620,,,Boss,analyzed
sub_55EBA,Valkirie force,46620,Boss_ValkirieDestroyParts,Destroys boss parts on defeat,Boss,analyzed
sub_5601A,Valkirie force,46620,Boss_ValkirieCheckFacing,Checks player facing direction,Boss,analyzed
sub_56036,Valkirie force,46620,Boss_ValkirieSetFacing,Sets boss facing direction,Boss,analyzed
sub_56942,Valkirie force,46620,Boss_ValkirieUpdatePalette,Updates boss palette colors,Boss,analyzed
sub_E846,Medusa force,46800,Stage_MedusaTransition,Transition to Medusa form,Stage,analyzed
sub_EB9E,Medusa force,46800,Stage_MedusaCamera,Camera control for Medusa,Stage,analyzed
sub_54FFA,Medusa force,46800,Boss_MedusaMain,Main boss handler,Boss,analyzed
sub_5505A,Medusa force,46800,Boss_MedusaDispatcher,Boss state dispatcher,Boss,analyzed
sub_5547C,Medusa force,46800,Boss_MedusaIntroInit,Intro animation init,Boss,analyzed
sub_55518,Medusa force,46800,Boss_MedusaIntroMove,Intro movement,Boss,analyzed
sub_555C8,Medusa force,46800,Boss_MedusaIntroStop,Intro stop position,Boss,analyzed
sub_555DA,Medusa force,46800,Boss_MedusaBattleStart,Battle start initialization,Boss,analyzed
sub_55600,Medusa force,46800,Boss_MedusaIdleState,Idle state handler,Boss,analyzed
sub_5699C,Medusa force,46800,Boss_MedusaAttackState1,Attack state 1 handler,Boss,analyzed
sub_56A06,Medusa force,46800,Boss_MedusaAttackState2,Attack state 2 handler,Boss,analyzed
sub_56AE4,Medusa force,46800,Boss_MedusaMovePattern1,Movement pattern 1,Boss,analyzed
sub_56B16,Medusa force,46800,Boss_MedusaMovePattern2,Movement pattern 2,Boss,analyzed
sub_56EB4,Medusa force,46800,Boss_MedusaShootPattern1,Shooting pattern 1,Boss,analyzed
sub_56EC4,Medusa force,46800,Boss_MedusaShootPattern2,Shooting pattern 2,Boss,analyzed
sub_56FF6,Medusa force,46800,Boss_MedusaShootPattern3,Shooting pattern 3,Boss,analyzed
sub_57044,Medusa force,46800,Boss_MedusaSpawnProjectile1,Spawns projectile type 1,Boss,analyzed
sub_5707E,Medusa force,46800,Boss_MedusaSpawnProjectile2,Spawns projectile type 2,Boss,analyzed
sub_570D8,Medusa force,46800,Boss_MedusaSpawnProjectile3,Spawns projectile type 3,Boss,analyzed
sub_570EC,Medusa force,46800,Boss_MedusaSpawnProjectile4,Spawns projectile type 4,Boss,analyzed
sub_5507A,Medusa force,46980,Boss_MedusaUpdateSprites,Updates boss sprites,Boss,analyzed
sub_56B6C,Medusa force,46980,Boss_MedusaAnimationScript,Animation script interpreter,Boss,analyzed
sub_56E6E,Medusa force,46980,Boss_MedusaAnimationLoop,Animation loop handler,Boss,analyzed
sub_56E72,Medusa force,46980,Boss_MedusaAnimationUpdate,Animation frame update,Boss,analyzed
sub_56EAC,Medusa force,46980,Boss_MedusaCollisionCheck,Collision detection with player,Boss,analyzed
sub_5717A,Medusa force,46980,Boss_MedusaDamageCheck,Checks if boss takes damage,Boss,analyzed
sub_5719A,Medusa force,46980,Boss_MedusaUpdateHealth,Updates boss health,Boss,analyzed
sub_5720C,Medusa force,46980,Boss_MedusaFlashDamage,Flash effect on damage,Boss,analyzed
sub_571CE,Medusa force,47160,Projectile_MedusaMain,Projectile main handler,Projectile,analyzed
sub_571EA,Medusa force,47520,Boss_MedusaDefeatInit,Defeat sequence initialization,Boss,analyzed
sub_E858,Sylpheed force,47880,Stage_SylpheedTransition,Transition to Sylpheed form,Stage,analyzed
sub_55094,Sylpheed force,47880,Boss_SylpheedMain,Main boss handler,Boss,analyzed
sub_550F4,Sylpheed force,47880,Boss_SylpheedDispatcher,Boss state dispatcher,Boss,analyzed
sub_5510C,Sylpheed force,47880,Boss_SylpheedIntroInit,Intro animation init,Boss,analyzed
sub_5562A,Sylpheed force,47880,Boss_SylpheedIntroMove,Intro movement,Boss,analyzed
sub_593D4,Sylpheed force,47880,Boss_SylpheedIntroStop,Intro stop position,Boss,analyzed
sub_59460,Sylpheed force,47880,Boss_SylpheedBattleStart,Battle start initialization,Boss,analyzed
sub_5951C,Sylpheed force,47880,Boss_SylpheedIdleState,Idle state handler,Boss,analyzed
sub_599BC,Sylpheed force,47880,Boss_SylpheedAttackState1,Attack state 1 handler,Boss,analyzed
sub_59A00,Sylpheed force,47880,Boss_SylpheedAttackState2,Attack state 2 handler,Boss,analyzed
sub_59A10,Sylpheed force,47880,Boss_SylpheedAttackState3,Attack state 3 handler,Boss,analyzed
sub_59B72,Sylpheed force,47880,Boss_SylpheedMovePattern1,Movement pattern 1,Boss,analyzed
sub_59BAC,Sylpheed force,47880,Boss_SylpheedMovePattern2,Movement pattern 2,Boss,analyzed
sub_59C06,Sylpheed force,47880,Boss_SylpheedMovePattern3,Movement pattern 3,Boss,analyzed
sub_E876,Sylpheed force,48060,Stage_SylpheedCamera,Camera control for Sylpheed,Stage,analyzed
sub_E892,Sylpheed force,48060,Stage_SylpheedCameraUpdate,Camera position update,Stage,analyzed
sub_EC38,Sylpheed force,48060,Stage_SylpheedCameraLock,Camera lock handler,Stage,analyzed
sub_595CA,Sylpheed force,48060,Boss_SylpheedShootPattern1,Shooting pattern 1,Boss,analyzed
sub_5960E,Sylpheed force,48060,Boss_SylpheedShootPattern2,Shooting pattern 2,Boss,analyzed
sub_5963E,Sylpheed force,48060,Boss_SylpheedShootPattern3,Shooting pattern 3,Boss,analyzed
sub_5966A,Sylpheed force,48060,Boss_SylpheedShootPattern4,Shooting pattern 4,Boss,analyzed
sub_E8AA,Sylpheed force,48240,Stage_SylpheedGraphicsInit,Graphics initialization,Stage,analyzed
sub_E8C0,Sylpheed force,48240,Stage_SylpheedGraphicsUpdate,Graphics update handler,Stage,analyzed
sub_EC86,Sylpheed force,48240,Gfx_LoadSylpheedTiles,Loads Sylpheed tiles,Graphics,analyzed
sub_ECAA,Sylpheed force,48240,Gfx_LoadSylpheedPalette,Loads Sylpheed palette,Graphics,analyzed
sub_F02C,Sylpheed force,48240,Gfx_SylpheedBackground,Background graphics setup,Graphics,analyzed
